,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
106,2020-08-14,344.51570140337736,253.34774109213015,416.8499319748997,344.51570140337736,344.51570140337736,-7.762427094667722,-7.762427094667722,-7.762427094667722,-7.762427094667722,-7.762427094667722,-7.762427094667722,0.0,0.0,0.0,336.75327430870965
107,2020-08-17,350.32190847356907,260.01674677242715,430.84274300399636,350.32190847356907,350.32190847356907,-5.865172059125076,-5.865172059125076,-5.865172059125076,-5.865172059125076,-5.865172059125076,-5.865172059125076,0.0,0.0,0.0,344.456736414444
108,2020-08-18,352.2573108302996,261.7238301930976,425.5938833111599,352.2573108302996,352.2573108302996,-2.385019415309571,-2.385019415309571,-2.385019415309571,-2.385019415309571,-2.385019415309571,-2.385019415309571,0.0,0.0,0.0,349.87229141499006
109,2020-08-19,354.1927131870302,262.9623863851831,435.9256415663304,354.1927131870302,354.1927131870302,-3.495170770011777,-3.495170770011777,-3.495170770011777,-3.495170770011777,-3.495170770011777,-3.495170770011777,0.0,0.0,0.0,350.69754241701844
110,2020-08-20,356.1281155437608,263.1562226145572,441.2537294968454,356.1281155437608,356.1281155437608,-3.844267505531336,-3.844267505531336,-3.844267505531336,-3.844267505531336,-3.844267505531336,-3.844267505531336,0.0,0.0,0.0,352.2838480382295
111,2020-08-21,358.0635179004914,261.366276713547,434.08163515500524,358.0635179004914,358.0635179004914,-7.762427094636929,-7.762427094636929,-7.762427094636929,-7.762427094636929,-7.762427094636929,-7.762427094636929,0.0,0.0,0.0,350.30109080585447
112,2020-08-24,363.86973274082345,272.16380624892366,444.6775773648705,363.86973274082345,363.86973274082345,-5.865172059071869,-5.865172059071869,-5.865172059071869,-5.865172059071869,-5.865172059071869,-5.865172059071869,0.0,0.0,0.0,358.00456068175157
113,2020-08-25,365.80513768760085,271.598174751274,449.28786813292663,365.80513768760085,365.80513768760085,-2.3850194153138125,-2.3850194153138125,-2.3850194153138125,-2.3850194153138125,-2.3850194153138125,-2.3850194153138125,0.0,0.0,0.0,363.420118272287
114,2020-08-26,367.7405426343782,280.73070530077274,451.12955535486793,367.7405426343782,367.7405426343782,-3.4951707700129693,-3.4951707700129693,-3.4951707700129693,-3.4951707700129693,-3.4951707700129693,-3.4951707700129693,0.0,0.0,0.0,364.2453718643652
115,2020-08-27,369.6759475811555,285.4521439803714,459.7637347151967,369.6759475811555,369.6759475811555,-3.844267505530157,-3.844267505530157,-3.844267505530157,-3.844267505530157,-3.844267505530157,-3.844267505530157,0.0,0.0,0.0,365.83168007562534
116,2020-08-28,371.61135252793287,281.154595211182,450.4924366252929,371.61135252793287,371.61135252793287,-7.762427094641558,-7.762427094641558,-7.762427094641558,-7.762427094641558,-7.762427094641558,-7.762427094641558,0.0,0.0,0.0,363.8489254332913
117,2020-08-31,377.41756736826494,292.5502444539926,461.41649670590425,377.41756736826494,377.41756736826494,-5.8651720591246255,-5.8651720591246255,-5.8651720591246255,-5.8651720591246255,-5.8651720591246255,-5.8651720591246255,0.0,0.0,0.0,371.5523953091403
118,2020-09-01,379.35297231504234,286.4527176748342,465.1445568225426,379.35297231504234,379.35297231504234,-2.3850194152939874,-2.3850194152939874,-2.3850194152939874,-2.3850194152939874,-2.3850194152939874,-2.3850194152939874,0.0,0.0,0.0,376.96795289974835
119,2020-09-02,381.2883772618196,286.78204205622797,465.6430125886783,381.2883772618196,381.2883772618196,-3.495170770012394,-3.495170770012394,-3.495170770012394,-3.495170770012394,-3.495170770012394,-3.495170770012394,0.0,0.0,0.0,377.7932064918072
120,2020-09-03,383.2237821935281,292.01369419186324,464.1009073036271,383.2237821935281,383.2237821935281,-3.8442675055378275,-3.8442675055378275,-3.8442675055378275,-3.8442675055378275,-3.8442675055378275,-3.8442675055378275,0.0,0.0,0.0,379.3795146879903
121,2020-09-04,385.1591871252366,294.43596835180284,464.45199773840824,385.1591871252366,385.1591871252366,-7.7624270946461875,-7.7624270946461875,-7.7624270946461875,-7.7624270946461875,-7.7624270946461875,-7.7624270946461875,0.0,0.0,0.0,377.3967600305904
122,2020-09-08,392.90080685207056,301.25241857513765,475.38793691136436,392.90080685207056,392.90080685207056,-2.385019415298228,-2.385019415298228,-2.385019415298228,-2.385019415298228,-2.385019415298228,-2.385019415298228,0.0,0.0,0.0,390.5157874367723
123,2020-09-09,394.83621178377905,304.4976612857228,480.06784683311287,394.83621178377905,394.83621178377905,-3.495170770009233,-3.495170770009233,-3.495170770009233,-3.495170770009233,-3.495170770009233,-3.495170770009233,0.0,0.0,0.0,391.3410410137698
124,2020-09-10,396.7716167154876,304.0755140629452,477.54247522056306,396.7716167154876,396.7716167154876,-3.8442675055143476,-3.8442675055143476,-3.8442675055143476,-3.8442675055143476,-3.8442675055143476,-3.8442675055143476,0.0,0.0,0.0,392.9273492099733
125,2020-09-11,398.70702164719603,309.46578848181923,479.2063623526442,398.70702164719603,398.70702164719603,-7.7624270946153935,-7.7624270946153935,-7.7624270946153935,-7.7624270946153935,-7.7624270946153935,-7.7624270946153935,0.0,0.0,0.0,390.9445945525806
126,2020-09-14,404.5132364423215,313.11234639905933,483.0446513980822,404.5132364423215,404.5132364423215,-5.865172059084345,-5.865172059084345,-5.865172059084345,-5.865172059084345,-5.865172059084345,-5.865172059084345,0.0,0.0,0.0,398.64806438323717
127,2020-09-15,406.4486413740301,318.95969836484085,487.6185849601184,406.4486413740301,406.4486413740301,-2.3850194153024695,-2.3850194153024695,-2.3850194153024695,-2.3850194153024695,-2.3850194153024695,-2.3850194153024695,0.0,0.0,0.0,404.06362195872765
128,2020-09-16,408.38404809692156,319.6499100781601,496.4814268029904,408.38404809692156,408.38404809692156,-3.4951707700086585,-3.4951707700086585,-3.4951707700086585,-3.4951707700086585,-3.4951707700086585,-3.4951707700086585,0.0,0.0,0.0,404.8888773269129
129,2020-09-17,410.319454819813,323.2976779891175,493.9773706104567,410.319454819813,410.319454819813,-3.844267505522018,-3.844267505522018,-3.844267505522018,-3.844267505522018,-3.844267505522018,-3.844267505522018,0.0,0.0,0.0,406.475187314291
130,2020-09-18,412.2548615427045,321.54155947400477,496.0438500435979,412.2548615427045,412.2548615427045,-7.762427094620023,-7.762427094620023,-7.762427094620023,-7.762427094620023,-7.762427094620023,-7.762427094620023,0.0,0.0,0.0,404.49243444808445
131,2020-09-21,418.06108171137896,323.53634674929447,493.3010477401622,418.06108171137896,418.06108171137896,-5.865172059077353,-5.865172059077353,-5.865172059077353,-5.865172059077353,-5.865172059077353,-5.865172059077353,0.0,0.0,0.0,412.1959096523016
132,2020-09-22,419.9964884342704,325.5028153151184,506.198548305658,419.9964884342704,419.9964884342704,-2.385019415282643,-2.385019415282643,-2.385019415282643,-2.385019415282643,-2.385019415282643,-2.385019415282643,0.0,0.0,0.0,417.61146901898775
133,2020-09-23,421.93189515716205,339.8693521772912,506.1926110960456,421.93189515716205,421.93189515716205,-3.4951707700116197,-3.4951707700116197,-3.4951707700116197,-3.4951707700116197,-3.4951707700116197,-3.4951707700116197,0.0,0.0,0.0,418.43672438715043
134,2020-09-24,423.8673018800535,331.6472459211096,506.38621405679896,423.8673018800535,423.8673018800535,-3.844267505529688,-3.844267505529688,-3.844267505529688,-3.844267505529688,-3.844267505529688,-3.844267505529688,0.0,0.0,0.0,420.02303437452383
135,2020-09-25,425.8027086029449,333.09119102446556,505.4848104406488,425.8027086029449,425.8027086029449,-7.762427094656784,-7.762427094656784,-7.762427094656784,-7.762427094656784,-7.762427094656784,-7.762427094656784,0.0,0.0,0.0,418.0402815082881
136,2020-09-28,431.81940630779155,338.19894086377,506.65017093145167,431.81940630779155,431.81940630779155,-5.86517205909028,-5.86517205909028,-5.86517205909028,-5.86517205909028,-5.86517205909028,-5.86517205909028,0.0,0.0,0.0,425.95423424870125
137,2020-09-29,433.824972209407,347.9839295598516,519.0243433424712,433.824972209407,433.824972209407,-2.3850194152868847,-2.3850194152868847,-2.3850194152868847,-2.3850194152868847,-2.3850194152868847,-2.3850194152868847,0.0,0.0,0.0,431.43995279412013
138,2020-09-30,435.8305381110225,350.27491362876003,519.3902437443639,435.8305381110225,435.8305381110225,-3.4951707700110446,-3.4951707700110446,-3.4951707700110446,-3.4951707700110446,-3.4951707700110446,-3.4951707700110446,0.0,0.0,0.0,432.3353673410115
139,2020-10-01,437.83610401263803,348.1913389816042,518.129856305167,437.83610401263803,437.83610401263803,-3.8442675055373585,-3.8442675055373585,-3.8442675055373585,-3.8442675055373585,-3.8442675055373585,-3.8442675055373585,0.0,0.0,0.0,433.9918365071007
140,2020-10-02,439.8416699142536,340.20386172793644,519.1575495309708,439.8416699142536,439.8416699142536,-7.762427094661415,-7.762427094661415,-7.762427094661415,-7.762427094661415,-7.762427094661415,-7.762427094661415,0.0,0.0,0.0,432.0792428195922
141,2020-10-05,445.8583676191001,354.5762835574351,531.6016806063163,445.8583676191001,445.8583676191001,-5.865172059103204,-5.865172059103204,-5.865172059103204,-5.865172059103204,-5.865172059103204,-5.865172059103204,0.0,0.0,0.0,439.9931955599969
142,2020-10-06,447.86393352071565,354.26048831726234,532.0777224618769,447.86393352071565,447.86393352071565,-2.3850194153069215,-2.3850194153069215,-2.3850194153069215,-2.3850194153069215,-2.3850194153069215,-2.3850194153069215,0.0,0.0,0.0,445.4789141054087
143,2020-10-07,449.8694994223312,359.07001564287754,536.3521253983455,449.8694994223312,449.8694994223312,-3.4951707700104717,-3.4951707700104717,-3.4951707700104717,-3.4951707700104717,-3.4951707700104717,-3.4951707700104717,0.0,0.0,0.0,446.37432865232074
144,2020-10-08,452.0191582185461,356.66690547496063,531.0042690640979,452.0191582185461,452.0191582185461,-3.844267505536179,-3.844267505536179,-3.844267505536179,-3.844267505536179,-3.844267505536179,-3.844267505536179,0.0,0.0,0.0,448.17489071301
145,2020-10-09,454.1688170147611,367.88255275171826,533.21929028787,454.1688170147611,454.1688170147611,-7.7624270946483325,-7.7624270946483325,-7.7624270946483325,-7.7624270946483325,-7.7624270946483325,-7.7624270946483325,0.0,0.0,0.0,446.40638992011276
146,2020-10-12,460.6177934034061,369.07806761589535,539.4662861130322,460.6177934034061,460.6177934034061,-5.865172059116129,-5.865172059116129,-5.865172059116129,-5.865172059116129,-5.865172059116129,-5.865172059116129,0.0,0.0,0.0,454.75262134429
147,2020-10-13,462.76745219962106,374.88521777452604,546.1219127175481,462.76745219962106,462.76745219962106,-2.385019415311163,-2.385019415311163,-2.385019415311163,-2.385019415311163,-2.385019415311163,-2.385019415311163,0.0,0.0,0.0,460.3824327843099
148,2020-10-14,464.9171109958361,373.4693257567064,548.1025480999366,464.9171109958361,464.9171109958361,-3.4951707700090755,-3.4951707700090755,-3.4951707700090755,-3.4951707700090755,-3.4951707700090755,-3.4951707700090755,0.0,0.0,0.0,461.42194022582703
149,2020-10-15,467.06676979205105,378.78801128587065,550.8711111066702,467.06676979205105,467.06676979205105,-3.8442675055526987,-3.8442675055526987,-3.8442675055526987,-3.8442675055526987,-3.8442675055526987,-3.8442675055526987,0.0,0.0,0.0,463.22250228649835
150,2020-10-16,469.216428588266,375.2285866656575,544.0152669343846,469.216428588266,469.216428588266,-7.76242709463525,-7.76242709463525,-7.76242709463525,-7.76242709463525,-7.76242709463525,-7.76242709463525,0.0,0.0,0.0,461.45400149363076
151,2020-10-19,475.66540497691096,381.17587250142213,556.8982411608904,475.66540497691096,475.66540497691096,-5.865172059109138,-5.865172059109138,-5.865172059109138,-5.865172059109138,-5.865172059109138,-5.865172059109138,0.0,0.0,0.0,469.80023291780185
152,2020-10-20,478.00693917688443,395.26169853212474,557.2203416218309,478.00693917688443,478.00693917688443,-2.38501941530337,-2.38501941530337,-2.38501941530337,-2.38501941530337,-2.38501941530337,-2.38501941530337,0.0,0.0,0.0,475.62191976158107
153,2020-10-21,480.3484733768579,391.9033315496323,560.4154675268578,480.3484733768579,480.3484733768579,-3.4951707700085017,-3.4951707700085017,-3.4951707700085017,-3.4951707700085017,-3.4951707700085017,-3.4951707700085017,0.0,0.0,0.0,476.8533026068494
154,2020-10-22,482.6900075768312,391.9623019305869,563.6780747317308,482.6900075768312,482.6900075768312,-3.84426750552037,-3.84426750552037,-3.84426750552037,-3.84426750552037,-3.84426750552037,-3.84426750552037,0.0,0.0,0.0,478.84574007131084
155,2020-10-23,485.03154177680483,393.7663159560447,559.8440010921124,485.03154177680483,485.03154177680483,-7.762427094622168,-7.762427094622168,-7.762427094622168,-7.762427094622168,-7.762427094622168,-7.762427094622168,0.0,0.0,0.0,477.26911468218265
156,2020-10-26,492.05614437672506,394.2899629453524,570.1857435310698,492.05614437672506,492.05614437672506,-5.8651720591419805,-5.8651720591419805,-5.8651720591419805,-5.8651720591419805,-5.8651720591419805,-5.8651720591419805,0.0,0.0,0.0,486.1909723175831
157,2020-10-27,494.39767857669847,406.2855399205779,578.9798910809599,494.39767857669847,494.39767857669847,-2.3850194152955786,-2.3850194152955786,-2.3850194152955786,-2.3850194152955786,-2.3850194152955786,-2.3850194152955786,0.0,0.0,0.0,492.0126591614029
158,2020-10-28,496.73921277667193,408.6940180160779,578.0982861353518,496.73921277667193,496.73921277667193,-3.495170770011463,-3.495170770011463,-3.495170770011463,-3.495170770011463,-3.495170770011463,-3.495170770011463,0.0,0.0,0.0,493.2440420066605
159,2020-10-29,499.08074697664523,410.7977788457573,578.9707352320212,499.08074697664523,499.08074697664523,-3.84426750552804,-3.84426750552804,-3.84426750552804,-3.84426750552804,-3.84426750552804,-3.84426750552804,0.0,0.0,0.0,495.2364794711172
160,2020-10-30,501.6109185020703,408.25521494217236,574.757990539107,501.6109185020703,501.6109185020703,-7.762427094626797,-7.762427094626797,-7.762427094626797,-7.762427094626797,-7.762427094626797,-7.762427094626797,0.0,0.0,0.0,493.84849140744353
161,2020-11-02,509.2014330783458,420.48164697262143,591.3572750256286,509.2014330783458,509.2014330783458,-5.865172059088773,-5.865172059088773,-5.865172059088773,-5.865172059088773,-5.865172059088773,-5.865172059088773,0.0,0.0,0.0,503.33626101925705
162,2020-11-03,511.7316046037709,419.0563900230477,597.1323248749804,511.7316046037709,511.7316046037709,-2.385019415287786,-2.385019415287786,-2.385019415287786,-2.385019415287786,-2.385019415287786,-2.385019415287786,0.0,0.0,0.0,509.3465851884831
163,2020-11-04,514.2617761291962,428.48573816138384,597.7594040288949,514.2617761291962,514.2617761291962,-3.4951707700108874,-3.4951707700108874,-3.4951707700108874,-3.4951707700108874,-3.4951707700108874,-3.4951707700108874,0.0,0.0,0.0,510.7666053591853
164,2020-11-05,516.7919476546213,424.337319581929,596.9464746168691,516.7919476546213,516.7919476546213,-3.8442675055268634,-3.8442675055268634,-3.8442675055268634,-3.8442675055268634,-3.8442675055268634,-3.8442675055268634,0.0,0.0,0.0,512.9476801490944
165,2020-11-06,519.3221191800462,424.41371793461377,601.3004674461839,519.3221191800462,519.3221191800462,-7.762427094596002,-7.762427094596002,-7.762427094596002,-7.762427094596002,-7.762427094596002,-7.762427094596002,0.0,0.0,0.0,511.55969208545025
166,2020-11-09,526.9126337563217,427.18461923840437,605.8058383611766,526.9126337563217,526.9126337563217,-5.8651720591017,-5.8651720591017,-5.8651720591017,-5.8651720591017,-5.8651720591017,-5.8651720591017,0.0,0.0,0.0,521.04746169722
167,2020-11-10,529.4428052817468,438.5869273914589,621.8747094137514,529.4428052817468,529.4428052817468,-2.385019415307822,-2.385019415307822,-2.385019415307822,-2.385019415307822,-2.385019415307822,-2.385019415307822,0.0,0.0,0.0,527.057785866439
168,2020-11-11,532.0497721261321,440.2823963450118,609.6650543166074,532.0497721261321,532.0497721261321,-3.49517077001208,-3.49517077001208,-3.49517077001208,-3.49517077001208,-3.49517077001208,-3.49517077001208,0.0,0.0,0.0,528.55460135612
169,2020-11-12,534.6567389705174,445.83030147548527,616.3334983651519,534.6567389705174,534.6567389705174,-3.8442675055256847,-3.8442675055256847,-3.8442675055256847,-3.8442675055256847,-3.8442675055256847,-3.8442675055256847,0.0,0.0,0.0,530.8124714649917
170,2020-11-13,537.2637058149028,444.5685982089347,616.341306958016,537.2637058149028,537.2637058149028,-7.762427094650477,-7.762427094650477,-7.762427094650477,-7.762427094650477,-7.762427094650477,-7.762427094650477,0.0,0.0,0.0,529.5012787202523
171,2020-11-16,545.0846063480586,453.65667644107907,619.0862199489084,545.0846063480586,545.0846063480586,-5.865172059094708,-5.865172059094708,-5.865172059094708,-5.865172059094708,-5.865172059094708,-5.865172059094708,0.0,0.0,0.0,539.219434288964
172,2020-11-17,547.6915731924439,451.8778408551829,622.0641237123581,547.6915731924439,547.6915731924439,-2.3850194153000297,-2.3850194153000297,-2.3850194153000297,-2.3850194153000297,-2.3850194153000297,-2.3850194153000297,0.0,0.0,0.0,545.3065537771439
173,2020-11-18,550.2985400368292,460.83158147933744,626.1317749562354,550.2985400368292,550.2985400368292,-3.495170770008919,-3.495170770008919,-3.495170770008919,-3.495170770008919,-3.495170770008919,-3.495170770008919,0.0,0.0,0.0,546.8033692668203
174,2020-11-19,552.9055068812145,464.7970108406106,637.7128217038809,552.9055068812145,552.9055068812145,-3.8442675055422035,-3.8442675055422035,-3.8442675055422035,-3.8442675055422035,-3.8442675055422035,-3.8442675055422035,0.0,0.0,0.0,549.0612393756722
175,2020-11-20,555.5124737255999,463.8512962582455,631.228293059371,555.5124737255999,555.5124737255999,-7.7624270946373946,-7.7624270946373946,-7.7624270946373946,-7.7624270946373946,-7.7624270946373946,-7.7624270946373946,0.0,0.0,0.0,547.7500466309625
176,2020-11-23,563.3333742421864,476.1952094990344,642.7571840099135,563.3333742421864,563.3333742421864,-5.865172059087716,-5.865172059087716,-5.865172059087716,-5.865172059087716,-5.865172059087716,-5.865172059087716,0.0,0.0,0.0,557.4682021830987
177,2020-11-24,565.9403410810486,481.1841167858727,651.701495199181,565.9403410810486,565.9403410810486,-2.3850194153042716,-2.3850194153042716,-2.3850194153042716,-2.3850194153042716,-2.3850194153042716,-2.3850194153042716,0.0,0.0,0.0,563.5553216657443
178,2020-11-25,568.547307919911,481.77848423117746,652.9915266322647,568.547307919911,568.547307919911,-3.4951707700101116,-3.4951707700101116,-3.4951707700101116,-3.4951707700101116,-3.4951707700101116,-3.4951707700101116,0.0,0.0,0.0,565.0521371499009
179,2020-11-27,573.7612415976351,480.85769130239055,649.3160729107486,573.7612415976351,573.7612415976351,-7.762427094624312,-7.762427094624312,-7.762427094624312,-7.762427094624312,-7.762427094624312,-7.762427094624312,0.0,0.0,0.0,565.9988145030109
180,2020-11-30,581.5821421142218,487.50525652491393,662.2603272662135,581.5821421142218,581.5821421142218,-5.865172059120558,-5.865172059120558,-5.865172059120558,-5.865172059120558,-5.865172059120558,-5.865172059120558,0.0,0.0,0.0,575.7169700551012
181,2020-12-01,584.189108953084,490.48812835753193,670.8393080475867,584.189108953084,584.189108953084,-2.385019415284445,-2.385019415284445,-2.385019415284445,-2.385019415284445,-2.385019415284445,-2.385019415284445,0.0,0.0,0.0,581.8040895377995
182,2020-12-02,586.7960757919462,498.56116101741384,667.6492668359676,586.7960757919462,586.7960757919462,-3.4951707700095387,-3.4951707700095387,-3.4951707700095387,-3.4951707700095387,-3.4951707700095387,-3.4951707700095387,0.0,0.0,0.0,583.3009050219367
183,2020-12-03,589.4030426308084,502.1942931418443,667.4277074272338,589.4030426308084,589.4030426308084,-3.844267505548695,-3.844267505548695,-3.844267505548695,-3.844267505548695,-3.844267505548695,-3.844267505548695,0.0,0.0,0.0,585.5587751252597
184,2020-12-04,592.0100094541132,495.47283412587484,673.9298690895719,592.0100094541132,592.0100094541132,-7.762427094661073,-7.762427094661073,-7.762427094661073,-7.762427094661073,-7.762427094661073,-7.762427094661073,0.0,0.0,0.0,584.247582359452
185,2020-12-07,599.8309099240274,505.0687981026393,684.7263156416267,599.8309099240274,599.8309099240274,-5.865172059107184,-5.865172059107184,-5.865172059107184,-5.865172059107184,-5.865172059107184,-5.865172059107184,0.0,0.0,0.0,593.9657378649202
186,2020-12-08,602.4378767473323,515.0952026154766,684.3473048209875,602.4378767473323,602.4378767473323,-2.385019415288687,-2.385019415288687,-2.385019415288687,-2.385019415288687,-2.385019415288687,-2.385019415288687,0.0,0.0,0.0,600.0528573320437
187,2020-12-09,605.0448435706371,514.7967941243253,688.7837699696856,605.0448435706371,605.0448435706371,-3.4951707700107315,-3.4951707700107315,-3.4951707700107315,-3.4951707700107315,-3.4951707700107315,-3.4951707700107315,0.0,0.0,0.0,601.5496728006264
188,2020-12-10,607.6518103939418,522.1784766420813,691.3987989658208,607.6518103939418,607.6518103939418,-3.844267505525215,-3.844267505525215,-3.844267505525215,-3.844267505525215,-3.844267505525215,-3.844267505525215,0.0,0.0,0.0,603.8075428884166
189,2020-12-11,610.2587772172465,516.6963675247489,684.1583805591366,610.2587772172465,610.2587772172465,-7.762427094647992,-7.762427094647992,-7.762427094647992,-7.762427094647992,-7.762427094647992,-7.762427094647992,0.0,0.0,0.0,602.4963501225984
190,2020-12-14,618.0796776871608,522.3808590878726,694.6683479604758,618.0796776871608,618.0796776871608,-5.865172059100194,-5.865172059100194,-5.865172059100194,-5.865172059100194,-5.865172059100194,-5.865172059100194,0.0,0.0,0.0,612.2145056280606
191,2020-12-15,620.6866445104655,534.551190251714,707.1530591769231,620.6866445104655,620.6866445104655,-2.3850194153087223,-2.3850194153087223,-2.3850194153087223,-2.3850194153087223,-2.3850194153087223,-2.3850194153087223,0.0,0.0,0.0,618.3016250951567
192,2020-12-16,623.2936112828227,536.9994373312719,704.2530548331148,623.2936112828227,623.2936112828227,-3.4951707700101577,-3.4951707700101577,-3.4951707700101577,-3.4951707700101577,-3.4951707700101577,-3.4951707700101577,0.0,0.0,0.0,619.7984405128125
193,2020-12-17,625.9005780551796,538.7461522715422,711.5379562989015,625.9005780551796,625.9005780551796,-3.844267505532885,-3.844267505532885,-3.844267505532885,-3.844267505532885,-3.844267505532885,-3.844267505532885,0.0,0.0,0.0,622.0563105496467
194,2020-12-18,628.5075448275367,534.761597631525,709.1456843878192,628.5075448275367,628.5075448275367,-7.7624270946349085,-7.7624270946349085,-7.7624270946349085,-7.7624270946349085,-7.7624270946349085,-7.7624270946349085,0.0,0.0,0.0,620.7451177329018
195,2020-12-21,636.3284451446079,543.1862319047552,713.0003034137059,636.3284451446079,636.3284451446079,-5.865172059093202,-5.865172059093202,-5.865172059093202,-5.865172059093202,-5.865172059093202,-5.865172059093202,0.0,0.0,0.0,630.4632730855147
196,2020-12-22,638.9354119169651,554.8088150123806,724.3395976977274,638.9354119169651,638.9354119169651,-2.38501941530093,-2.38501941530093,-2.38501941530093,-2.38501941530093,-2.38501941530093,-2.38501941530093,0.0,0.0,0.0,636.5503925016642
197,2020-12-23,641.542378689322,556.0687210776638,727.1952825204895,641.542378689322,641.542378689322,-3.495170770013117,-3.495170770013117,-3.495170770013117,-3.495170770013117,-3.495170770013117,-3.495170770013117,0.0,0.0,0.0,638.0472079193089
198,2020-12-24,644.1493454616791,553.0688071966744,721.4072555089055,644.1493454616791,644.1493454616791,-3.8442675055405555,-3.8442675055405555,-3.8442675055405555,-3.8442675055405555,-3.8442675055405555,-3.8442675055405555,0.0,0.0,0.0,640.3050779561386
199,2020-12-28,654.5772125511076,562.1762508220392,737.0259527461162,654.5772125511076,654.5772125511076,-5.865172059106127,-5.865172059106127,-5.865172059106127,-5.865172059106127,-5.865172059106127,-5.865172059106127,0.0,0.0,0.0,648.7120404920014
200,2020-12-29,657.0342844540007,569.1383390618723,741.626348978039,657.0342844540007,657.0342844540007,-2.3850194152931383,-2.3850194152931383,-2.3850194152931383,-2.3850194152931383,-2.3850194152931383,-2.3850194152931383,0.0,0.0,0.0,654.6492650387075
201,2020-12-30,659.4913563568939,575.0791133661899,743.4965338844006,659.4913563568939,659.4913563568939,-3.495170770012542,-3.495170770012542,-3.495170770012542,-3.495170770012542,-3.495170770012542,-3.495170770012542,0.0,0.0,0.0,655.9961855868813
202,2020-12-31,661.9484282597872,576.5705530946841,752.4329418270115,661.9484282597872,661.9484282597872,-3.8442675055170774,-3.8442675055170774,-3.8442675055170774,-3.8442675055170774,-3.8442675055170774,-3.8442675055170774,0.0,0.0,0.0,658.1041607542701
203,2021-01-04,671.7767158713601,576.6959326807231,749.5009000265054,671.7767158713601,671.7767158713601,-5.865172059119053,-5.865172059119053,-5.865172059119053,-5.865172059119053,-5.865172059119053,-5.865172059119053,0.0,0.0,0.0,665.9115438122411
204,2021-01-05,674.2337877742533,588.3891704554391,756.2169970042631,674.2337877742533,674.2337877742533,-2.3850194152973803,-2.3850194152973803,-2.3850194152973803,-2.3850194152973803,-2.3850194152973803,-2.3850194152973803,0.0,0.0,0.0,671.8487683589559
205,2021-01-06,676.6908596771467,583.9132161392693,763.5223229388389,676.6908596771467,676.6908596771467,-3.495170770009381,-3.495170770009381,-3.495170770009381,-3.495170770009381,-3.495170770009381,-3.495170770009381,0.0,0.0,0.0,673.1956889071373
206,2021-01-07,679.1479315800399,595.270391244896,759.9285613067484,679.1479315800399,679.1479315800399,-3.844267505515898,-3.844267505515898,-3.844267505515898,-3.844267505515898,-3.844267505515898,-3.844267505515898,0.0,0.0,0.0,675.303664074524
207,2021-01-08,681.6050034829331,588.3212987867756,749.7077869986974,681.6050034829331,681.6050034829331,-7.762427094631086,-7.762427094631086,-7.762427094631086,-7.762427094631086,-7.762427094631086,-7.762427094631086,0.0,0.0,0.0,673.842576388302
208,2021-01-11,688.9762191916128,601.7937983470375,765.595050552666,688.9762191916128,688.9762191916128,-5.865172059085762,-5.865172059085762,-5.865172059085762,-5.865172059085762,-5.865172059085762,-5.865172059085762,0.0,0.0,0.0,683.111047132527
209,2021-01-12,691.433291094506,602.8288219821163,778.5524863360238,691.433291094506,691.433291094506,-2.385019415301621,-2.385019415301621,-2.385019415301621,-2.385019415301621,-2.385019415301621,-2.385019415301621,0.0,0.0,0.0,689.0482716792044
210,2021-01-13,693.8903629973993,598.8183502658893,778.2228667909804,693.8903629973993,693.8903629973993,-3.4951707700105734,-3.4951707700105734,-3.4951707700105734,-3.4951707700105734,-3.4951707700105734,-3.4951707700105734,0.0,0.0,0.0,690.3951922273887
211,2021-01-14,696.3474349002925,607.0264444997663,777.3120143127396,696.3474349002925,696.3474349002925,-3.8442675055324176,-3.8442675055324176,-3.8442675055324176,-3.8442675055324176,-3.8442675055324176,-3.8442675055324176,0.0,0.0,0.0,692.50316739476
212,2021-01-15,698.8045068031857,605.8356421254875,776.5605651651936,698.8045068031857,698.8045068031857,-7.762427094618004,-7.762427094618004,-7.762427094618004,-7.762427094618004,-7.762427094618004,-7.762427094618004,0.0,0.0,0.0,691.0420797085677
213,2021-01-19,708.6327944147587,619.3625998457476,788.9385492518255,708.6327944147587,708.6327944147587,-2.38501941529383,-2.38501941529383,-2.38501941529383,-2.38501941529383,-2.38501941529383,-2.38501941529383,0.0,0.0,0.0,706.2477749994648
214,2021-01-20,711.089866317652,620.2475452175524,793.1279283313,711.089866317652,711.089866317652,-3.4951707700117676,-3.4951707700117676,-3.4951707700117676,-3.4951707700117676,-3.4951707700117676,-3.4951707700117676,0.0,0.0,0.0,707.5946955476402
215,2021-01-21,713.5469382205451,628.2231741674827,797.6646327635652,713.5469382205451,713.5469382205451,-3.8442675055312385,-3.8442675055312385,-3.8442675055312385,-3.8442675055312385,-3.8442675055312385,-3.8442675055312385,0.0,0.0,0.0,709.7026707150139
216,2021-01-22,716.0040101234383,624.6348169929739,790.243952362753,716.0040101234383,716.0040101234383,-7.762427094654765,-7.762427094654765,-7.762427094654765,-7.762427094654765,-7.762427094654765,-7.762427094654765,0.0,0.0,0.0,708.2415830287836
